1862,1000,100096728,0
1862,1000,100096812,0
1862,1000,100096896,0
1862,1000,100096980,0
1862,1000,100097064,0
1862,1000,100097148,0
1862,1000,100097232,0
1862,1000,100097316,0
1862,1000,100097400,0
1862,1000,100097484,0
1862,1000,100097568,0
1862,1000,100097652,0
1862,1000,100097736,0
1862,1000,100097820,0
1862,1000,100097904,0
1862,1000,100097988,0
2549,350,100098000,0
1862,1000,100098072,0
1862,1000,100098156,0
1862,1000,100098240,0
1862,1000,100098324,0
1862,1000,100098408,0
1862,1000,100098492,0
1862,1000,100098576,0
1862,1000,100098660,0
1862,1000,100098744,0
1862,1000,100098828,0
1862,1000,100098912,0
1862,1000,100098996,0
1862,1000,100099080,0
1862,1000,100099164,0
1862,1000,100099248,0
1862,1000,100099332,0
1862,1000,100099416,0
1862,1000,100099500,0
1862,1000,100099584,0
1862,1000,100099668,0
1862,1000,100099752,0
1862,1000,100099836,0
1862,1000,100099920,0
1862,1000,100100004,0
1862,1000,100100088,0
1862,1000,100100172,0
1862,1000,100100256,0
1862,1000,100100340,0
1862,1000,100100424,0
1862,1000,100100508,0
1862,1000,100100592,0
1862,1000,100100676,0
1862,1000,100100760,0
1862,1000,100100844,0
1862,1000,100100928,0
3513,200,100101000,0
4631,1000,100101000,0
1862,1000,100101012,0
4631,1000,100101084,0
1862,1000,100101096,0
4631,1000,100101168,0
1862,1000,100101180,0
4631,1000,100101252,0
1862,1000,100101264,0
4631,1000,100101336,0
1862,1000,100101348,0
4631,1000,100101420,0
1862,1000,100101432,0
4631,1000,100101504,0
1862,1000,100101516,0
4631,1000,100101588,0
1862,1000,100101600,0
4631,1000,100101672,0
1862,1000,100101684,0
4631,1000,100101756,0
1862,1000,100101768,0
4631,1000,100101840,0
1862,1000,100101852,0
4631,1000,100101924,0
1862,1000,100101936,0
4915,300,100102000,0
4631,1000,100102008,0
1862,1000,100102020,0
4631,1000,100102092,0
1862,1000,100102104,0
4631,1000,100102176,0
1862,1000,100102188,0
4631,1000,100102260,0
1862,1000,100102272,0
4631,1000,100102344,0
1862,1000,100102356,0
4631,1000,100102428,0
1862,1000,100102440,0
4631,1000,100102512,0
1862,1000,100102524,0
4631,1000,100102596,0
1862,1000,100102608,0
4631,1000,100102680,0
1862,1000,100102692,0
4631,1000,100102764,0
1862,1000,100102776,0
4631,1000,100102848,0
1862,1000,100102860,0
4631,1000,100102932,0
1862,1000,100102944,0
4631,1000,100103016,0
1862,1000,100103028,0
4631,1000,100103100,0
1862,1000,100103112,0
4631,1000,100103184,0
1862,1000,100103196,0
4631,1000,100103268,0
1862,1000,100103280,0
4631,1000,100103352,0
1862,1000,100103364,0
4631,1000,100103436,0
1862,1000,100103448,0
4631,1000,100103520,0
1862,1000,100103532,0
4631,1000,100103604,0
1862,1000,100103616,0
4631,1000,100103688,0
1862,1000,100103700,0
4631,1000,100103772,0
1862,1000,100103784,0
4631,1000,100103856,0
1862,1000,100103868,0
4631,1000,100103940,0
1862,1000,100103952,0
955,1000,100104000,0
4631,1000,100104024,0
955,1000,100104084,0
4631,1000,100104108,0
1862,1000,100104121,0
955,1000,100104168,0
4631,1000,100104192,0
955,1000,100104252,0
4631,1000,100104276,0
1862,1000,100104290,0
955,1000,100104336,0
4631,1000,100104360,0
955,1000,100104420,0
4631,1000,100104444,0
1862,1000,100104459,0
955,1000,100104504,0
4631,1000,100104528,0
955,1000,100104588,0
4631,1000,100104612,0
1862,1000,100104628,0
955,1000,100104672,0
4631,1000,100104696,0
955,1000,100104756,0
4631,1000,100104780,0
1862,1000,100104797,0
955,1000,100104840,0
4631,1000,100104864,0
955,1000,100104924,0
4631,1000,100104948,0
1862,1000,100104966,0
955,1000,100105008,0
4631,1000,100105032,0
955,1000,100105092,0
4631,1000,100105116,0
1862,1000,100105135,0
955,1000,100105176,0
955,1000,100105260,0
1862,1000,100105304,0
955,1000,100105344,0
955,1000,100105428,0
1862,1000,100105473,0
955,1000,100105512,0
955,1000,100105596,0
1862,1000,100105642,0
955,1000,100105680,0
955,1000,100105764,0
1862,1000,100105811,0
955,1000,100105848,0
955,1000,100105932,0
1862,1000,100105980,0
955,1000,100106016,0
955,1000,100106100,0
1862,1000,100106149,0
955,1000,100106184,0
955,1000,100106268,0
1862,1000,100106318,0
955,1000,100106352,0
955,1000,100106436,0
1862,1000,100106487,0
1862,1000,100106656,0
1862,1000,100106825,0
1862,1000,100106994,0
1862,1000,100107163,0
1862,1000,100107332,0
1862,1000,100107501,0
1862,1000,100107670,0
1862,1000,100107839,0
1552,1000,100108000,0
1862,1000,100108008,0
1552,1000,100108084,0
1862,1000,100108177,0
1862,1000,100108346,0
1862,1000,100108515,0
1862,1000,100108684,0
1862,1000,100108853,0
1862,1000,100109022,0
1862,1000,100109191,0
